Monastery,Latitude,Longitude,City,Country,Administrative Region,Historical Region,Starting,Ending,Monastery_index
Franciscans,50.33,8.75,Friedberg,Germany,Darmstadt,HESSEN,1249,2011,1
Franciscans,50.12,8.67,Frankfurt am Main,Germany,Darmstadt,HESSEN,1255,2011,1
Franciscans,49.9,8.85,Dieburg,Germany,Darmstadt,HESSEN,1256,2011,1
Franciscans,50.55,8.5,Wetzlar,Germany,Gießen,HESSEN,1260,2011,1
Franciscans,51.27,8.87,corbach,Germany,Kassel,HESSEN,1281,2011,1
Franciscans,51.32,9.5,cassel,Germany,Kassel,HESSEN,1329,2011,1
Franciscans,50.38,9.4,Freiensteinau,Germany,Gießen,HESSEN,1472,2011,1
Franciscans,53.62,11.4,Schwerin,Germany,Mecklenburg-Vorpommern,MECKLENBURG - VORPOMMERN,1236,2011,1
Franciscans,54.08,13.38,Greifswalde,Germany,Mecklenburg-Vorpommern,MECKLENBURG - VORPOMMERN,1242,2011,1
Franciscans,54.08,12.13,Rostock,Germany,Mecklenburg-Vorpommern,MECKLENBURG - VORPOMMERN,1243,2011,1
Franciscans,53.42,11.85,Parchim,Germany,Mecklenburg-Vorpommern,MECKLENBURG - VORPOMMERN,1246,2011,1
Franciscans,53.88,11.45,Wismar,Germany,Mecklenburg-Vorpommern,MECKLENBURG - VORPOMMERN,1251,2011,1
Franciscans,54.3,13.07,Stralsund,Germany,Mecklenburg-Vorpommern,MECKLENBURG - VORPOMMERN,1254,2011,1
Franciscans,53.55,13.25,brandenburg neu,Germany,Mecklenburg-Vorpommern,MECKLENBURG - VORPOMMERN,1262,2011,1
Franciscans,53.5,11.07,Wittenburg,Germany,Mecklenburg-Vorpommern,MECKLENBURG - VORPOMMERN,1266,2011,1
Franciscans,53.56,12.06,Goldberg,Germany,Mecklenburg-Vorpommern,MECKLENBURG - VORPOMMERN,1285,2011,1
Franciscans,53.85,13.77,Ribnitz,Germany,Mecklenburg-Vorpommern,MECKLENBURG - VORPOMMERN,1493,2011,1
Franciscans,53.56,12.06,Goldberg,Germany,Mecklenburg-Vorpommern,MECKLENBURG - VORPOMMERN,1506,2011,1
Franciscans,52.1,8.67,Herford,Germany,Detmold,NORDRHEIN - WESTFALEN,1220,2011,1
Franciscans,50.95,6.97,cologne,Germany,Köln,NORDRHEIN - WESTFALEN,1221,2011,1
Franciscans,50.95,6.97,cologne,Germany,Köln,NORDRHEIN - WESTFALEN,1221,2011,1
Franciscans,51.72,8.75,Paderborn,Germany,Detmold,NORDRHEIN - WESTFALEN,1232,2011,1
Franciscans,51.57,8.1,Soest,Germany,Arnsberg,NORDRHEIN - WESTFALEN,1233,2011,1
Franciscans,50.77,6.07,Aachen,Germany,Köln,NORDRHEIN - WESTFALEN,1234,2011,1
Franciscans,51.2,6.68,Neuss,Germany,Düsseldorf,NORDRHEIN - WESTFALEN,1236,2011,1
Franciscans,51.5,7.47,Dortmund,Germany,Arnsberg,NORDRHEIN - WESTFALEN,1244,2011,1
Franciscans,51.96,7.9,Munster,Germany,Münster,NORDRHEIN - WESTFALEN,1247,2011,1
Franciscans,51.77,9.37,Hoxter,Germany,Detmold,NORDRHEIN - WESTFALEN,1248,2011,1
Franciscans,51.42,6.77,Duisburg,Germany,Düsseldorf,NORDRHEIN - WESTFALEN,1265,2011,1
Franciscans,50.72,7.1,bonn,Germany,Köln,NORDRHEIN - WESTFALEN,1274,2011,1
Franciscans,50.62,7.05,Merl,Germany,Köln,NORDRHEIN - WESTFALEN,1290,2011,1
Franciscans,51.72,7.17,Hamm,Germany,Arnsberg,NORDRHEIN - WESTFALEN,1354,2011,1
Franciscans,51.72,7.17,Haltern am See,Germany,Münster,NORDRHEIN - WESTFALEN,1443,2011,1
Franciscans,52.02,8.52,bielefeld,Germany,Detmold,NORDRHEIN - WESTFALEN,1458,2011,1
Franciscans,51.47,7.35,Duren,Germany,Köln,NORDRHEIN - WESTFALEN,1459,2011,1
Franciscans,52.02,8.9,Lemgo,Germany,Detmold,NORDRHEIN - WESTFALEN,1460,2011,1
Franciscans,51.83,6.25,Emmerich,Germany,Düsseldorf,NORDRHEIN - WESTFALEN,1463,2011,1
Franciscans,51.83,6.25,Emmerich am Rhein,Germany,Düsseldorf,NORDRHEIN - WESTFALEN,1477,2011,1
Franciscans,50.87,8.02,Siegen,Germany,Arnsberg,NORDRHEIN - WESTFALEN,1487,2011,1
Franciscans,51.65,6.97,Dorsten,Germany,Münster,NORDRHEIN - WESTFALEN,1488,2011,1
Franciscans,51.77,8.55,Cologne,Germany,Köln,NORDRHEIN - WESTFALEN,1490,2011,1
Franciscans,51.25,6.67,bruhl,Germany,Köln,NORDRHEIN - WESTFALEN,1490,2011,1
Franciscans,49.62,8.35,Worms,Germany,Rheinhessen - Pfalz,RHEINLAND - PFALZ - SAARL,1221,2011,1
Franciscans,49.97,8.27,Mainz,Germany,Rheinhessen - Pfalz,RHEINLAND - PFALZ - SAARL,1221,2011,1
Franciscans,49.32,8.42,Speyer,Germany,Rheinhessen - Pfalz,RHEINLAND - PFALZ - SAARL,1222,2011,1
Franciscans,50.42,7.4,andernach,Germany,Rheinhessen - Pfalz,RHEINLAND - PFALZ - SAARL,1224,2011,1
Franciscans,49.75,6.63,Trier,Germany,Trier,RHEINLAND - PFALZ - SAARL,1228,2011,1
Franciscans,50.37,7.6,coblenz,Germany,Koblenz,RHEINLAND - PFALZ - SAARL,1236,2011,1
Franciscans,50.1,7.72,Oberwesel,Germany,Koblenz,RHEINLAND - PFALZ - SAARL,1242,2011,1
Franciscans,49.6,6.53,Saarburg,Germany,Trier,RHEINLAND - PFALZ - SAARL,1267,2011,1
Franciscans,49.43,7.77,Kaiserslautern,Germany,Rheinhessen- Pfalz,RHEINLAND - PFALZ - SAARL,1290,2011,1
Franciscans,49.85,8.35,Oppenheim,Germany,Rheinhessen- Pfalz,RHEINLAND - PFALZ - SAARL,1290,2011,1
Franciscans,48.98,8.23,Neuburg am Rhein,Germany,Rheinhessen- Pfalz,RHEINLAND - PFALZ - SAARL,1294,2011,1
Franciscans,50.53,7.25,Sinzich,Germany,Koblenz,RHEINLAND - PFALZ - SAARL,1331,2011,1
Franciscans,49.97,7.9,bingen,Germany,Rheinhessen- Pfalz,RHEINLAND - PFALZ - SAARL,1433,2011,1
Franciscans,49.83,7.87,Kreuznach,Germany,Koblenz,RHEINLAND - PFALZ - SAARL,1484,2011,1
Franciscans,51.3,13.1,Oschatz,Germany,Leipzig,SACHSEN,1228,2011,1
Franciscans,50.72,12.48,Zwickau,Germany,Chemnitz,SACHSEN,1231,2011,1
Franciscans,51.33,12.37,Leipzig,Germany,Leipzig,SACHSEN,1231,2011,1
Franciscans,50.9,13.33,Freiberg,Germany,Chemnitz,SACHSEN,1233,2011,1
Franciscans,51.2,13.07,Gorlitz,Germany,Dresden,SACHSEN,1234,2011,1
Franciscans,51.55,13.0,Torgau,Germany,Leipzig,SACHSEN,1243,2011,1
Franciscans,50.9,14.8,Zittau,Germany,Dresden,SACHSEN,1244,2011,1
Franciscans,51.17,14.42,bautzen,Germany,Dresden,SACHSEN,1248,2011,1
Franciscans,51.15,13.47,Meisen,Germany,Dresden,SACHSEN,1249,2011,1
Franciscans,51.05,13.73,Dresden,Germany,Dresden,SACHSEN,1265,2011,1
